Time,Displacement,Force,Rotation,Torque
(s),(mm),(mN),(deg),(N-mm)
"51.2920","5.8468","169.29796","-19.4598","27.3748"
"51.2970","5.9003","270.78953","-19.4598","26.9006"
"51.3020","5.9532","377.82183","-19.4598","26.4061"
"51.3070","6.0054","492.40327","-19.4598","25.9081"
"51.3120","6.0569","610.82882","-19.4598","25.4049"
"51.3170","6.1077","727.52696","-19.4598","24.9053"
"51.3220","6.1580","837.73363","-19.4598","24.4150"
"51.3270","6.2078","940.77581","-19.4598","23.9539"
"51.3320","6.2572","1039.97147","-19.4598","23.5182"
"51.3370","6.3064","1140.05959","-19.4598","23.1110"
"51.3420","6.3555","1244.30406","-19.4598","22.6979"
"51.3470","6.4044","1350.46709","-19.4598","22.2779"
"51.3510","6.4435","1435.20093","-19.4598","21.9387"
"51.3520","6.4533","1455.96337","-19.4598","21.8528"
"53.8530","10.8730","6408.74052","-19.4598","3.8243"
"53.8580","10.8730","6406.49128","-19.4598","3.8261"
"53.8630","10.8731","6406.31914","-19.4598","3.8237"
"53.8680","10.8736","6410.41946","-19.4598","3.8136"
"53.8730","10.8753","6419.17610","-19.4598","3.8018"
"53.8780","10.8792","6429.65221","-19.4598","3.7787"
"53.8830","10.8871","6441.35761","-19.4598","3.7321"
"53.8880","10.9005","6456.82907","-19.4598","3.6460"
"53.8930","10.9208","6483.85096","-19.4598","3.5087"
"53.8980","10.9485","6537.34922","-19.4598","3.2879"
"53.9030","10.9833","6626.25885","-19.4598","2.9680"
"53.9080","11.0244","6748.81649","-19.4598","2.5555"
"53.9130","11.0705","6894.43731","-19.4598","2.0810"
"53.9180","11.1203","7046.31758","-19.4598","1.6056"
"53.9230","11.1725","7187.35695","-19.4598","1.1515"
"53.9280","11.2258","7312.79278","-19.4598","0.7025"
"53.9330","11.2795","7426.74017","-19.4598","0.2740"
"53.9380","11.3330","7537.94432","-19.4598","-0.1281"
"53.9430","11.3859","7653.49007","-19.4598","-0.5400"
"53.9480","11.4380","7775.58851","-19.4598","-0.9788"
"53.9530","11.4895","7900.15697","-19.4598","-1.4160"
"53.9580","11.5402","8020.68043","-19.4598","-1.8302"
"53.9630","11.5903","8135.03075","-19.4598","-2.2102"
"53.9680","11.6401","8240.48233","-19.4598","-2.5507"
"53.9730","11.6894","8340.63053","-19.4598","-2.8481"
"53.9780","11.7386","8439.72683","-19.4598","-3.1310"
"53.9830","11.7877","8539.98184","-19.4598","-3.4184"
"53.9880","11.8367","8640.07187","-19.4598","-3.7178"
"53.9920","11.8759","8716.75777","-19.4598","-3.9503"
"53.9930","11.8857","8735.10265","-19.4598","-4.0104"
"56.4870","16.3068","13377.64168","-19.4598","-15.7609"
"56.4920","16.3068","13372.66064","-19.4598","-15.7559"
"56.4970","16.3069","13370.94593","-19.4598","-15.7576"
"56.5020","16.3074","13374.35818","-19.4598","-15.7594"
"56.5070","16.3090","13382.43484","-19.4598","-15.7764"
"56.5120","16.3130","13392.72499","-19.4598","-15.8301"
"56.5170","16.3208","13406.06976","-19.4598","-15.8866"
"56.5220","16.3341","13425.68874","-19.4598","-15.9635"
"56.5270","16.3542","13458.82225","-19.4598","-16.0973"
"56.5320","16.3817","13521.53683","-19.4598","-16.2969"
"56.5370","16.4164","13621.78707","-19.4598","-16.5963"
"56.5420","16.4575","13758.32748","-19.4598","-16.9921"
"56.5470","16.5036","13920.04395","-19.4598","-17.4143"
"56.5520","16.5535","14091.04252","-19.4598","-17.8367"
"56.5570","16.6057","14253.24440","-19.4598","-18.2624"
"56.5620","16.6592","14399.38736","-19.4598","-18.6825"
"56.5670","16.7130","14531.88801","-19.4598","-19.0624"
"56.5720","16.7666","14659.65366","-19.4598","-19.4252"
"56.5770","16.8196","14791.64314","-19.4598","-19.8000"
"56.5820","16.8718","14929.90589","-19.4598","-20.1857"
"56.5870","16.9232","15070.81413","-19.4598","-20.5522"
"56.5920","16.9739","15209.49936","-19.4598","-20.9214"
"56.5970","17.0240","15342.87071","-19.4598","-21.2876"
"56.6020","17.0737","15468.35041","-19.4598","-21.6360"
"56.6070","17.1230","15589.41078","-19.4598","-21.9488"
"56.6120","17.1721","15711.88164","-19.4598","-22.2548"
"56.6170","17.2211","15835.96897","-19.4598","-22.5639"
"56.6220","17.2700","15963.40752","-19.4598","-22.8755"
"56.6260","17.3091","16064.19754","-19.4598","-23.1342"
"56.6270","17.3189","16088.91106","-19.4598","-23.1985"
"59.1270","21.7400","20503.39317","-19.4598","-29.4897"
"59.1320","21.7400","20494.02809","-19.4598","-29.4716"
"59.1370","21.7401","20489.75754","-19.4598","-29.4574"
"59.1420","21.7406","20491.81938","-19.4598","-29.4427"
"59.1470","21.7422","20499.54605","-19.4598","-29.4392"
"59.1520","21.7461","20511.62910","-19.4598","-29.4488"
"59.1570","21.7539","20525.86555","-19.4598","-29.4832"
"59.1620","21.7672","20545.50743","-19.4598","-29.5421"
"59.1670","21.7874","20579.31900","-19.4598","-29.6459"
"59.1720","21.8149","20643.24951","-19.4598","-29.8083"
"59.1770","21.8498","20745.85915","-19.4598","-30.0517"
"59.1820","21.8910","20886.47652","-19.4598","-30.3499"
"59.1870","21.9373","21054.46625","-19.4598","-30.6758"
"59.1920","21.9873","21231.16112","-19.4598","-31.0037"
"59.1970","22.0397","21398.28110","-19.4598","-31.3222"
"59.2020","22.0932","21548.68126","-19.4598","-31.6237"
"59.2070","22.1470","21685.10056","-19.4598","-31.9050"
"59.2120","22.2005","21817.37709","-19.4598","-32.1943"
"59.2170","22.2534","21954.03481","-19.4598","-32.4846"
"59.2220","22.3055","22096.31348","-19.4598","-32.7826"
"59.2270","22.3568","22240.58914","-19.4598","-33.0862"
"59.2320","22.4075","22381.66428","-19.4598","-33.3826"
"59.2370","22.4576","22517.55333","-19.4598","-33.6549"
"59.2420","22.5073","22646.28792","-19.4598","-33.9147"
"59.2470","22.5567","22770.58411","-19.4598","-34.1593"
"59.2520","22.6059","22895.57838","-19.4598","-34.3932"
"59.2570","22.6549","23023.50235","-19.4598","-34.6183"
"59.2620","22.7039","23153.97263","-19.4598","-34.8636"
"59.2660","22.7430","23256.97899","-19.4598","-35.0770"
"59.2670","22.7528","23282.50694","-19.4598","-35.1306"
"61.7710","27.1731","26709.78355","-19.4598","-34.3774"
"61.7760","27.1731","26702.10457","-19.4598","-34.3487"
"61.7810","27.1732","26698.80867","-19.4598","-34.3339"
"61.7860","27.1737","26701.13182","-19.4598","-34.3195"
"61.7910","27.1754","26708.89091","-19.4598","-34.3138"
"61.7960","27.1794","26718.48297","-19.4598","-34.3138"
"61.8010","27.1873","26730.58891","-19.4598","-34.3387"
"61.8060","27.2007","26749.80164","-19.4598","-34.3747"
"61.8110","27.2209","26783.99658","-19.4598","-34.4384"
"61.8160","27.2484","26846.76743","-19.4598","-34.5654"
"61.8210","27.2832","26948.04192","-19.4598","-34.7584"
"61.8260","27.3244","27087.24785","-19.4598","-34.9711"
"61.8310","27.3707","27252.46811","-19.4598","-35.1987"
"61.8360","27.4208","27425.82703","-19.4598","-35.4473"
"61.8410","27.4732","27589.05792","-19.4598","-35.6819"
"61.8460","27.5269","27735.91423","-19.4598","-35.8969"
"61.8510","27.5809","27870.36705","-19.4598","-36.1072"
"61.8560","27.6345","27999.49265","-19.4598","-36.3070"
"61.8610","27.6876","28131.92940","-19.4598","-36.5049"
"61.8660","27.7399","28270.25795","-19.4598","-36.7001"
"61.8710","27.7914","28410.12383","-19.4598","-36.8868"
"61.8760","27.8422","28546.78726","-19.4598","-37.0731"
"61.8810","27.8923","28677.36435","-19.4598","-37.2603"
"61.8860","27.9419","28799.91913","-19.4598","-37.4518"
"61.8910","27.9912","28918.10036","-19.4598","-37.6188"
"61.8960","28.0403","29036.81374","-19.4598","-37.7523"
"61.9010","28.0892","29158.51974","-19.4598","-37.8850"
"61.9060","28.1380","29281.02112","-19.4598","-38.0175"
"61.9100","28.1770","29379.40407","-19.4598","-38.1270"
"61.9110","28.1868","29403.70750","-19.4598","-38.1553"
"64.4100","32.6072","32240.46707","-19.4598","-32.6858"
"64.4150","32.6072","32234.69162","-19.4598","-32.6744"
"64.4200","32.6073","32230.74722","-19.4598","-32.6576"
"64.4250","32.6078","32230.77011","-19.4598","-32.6370"
"64.4300","32.6095","32236.59134","-19.4598","-32.6126"
"64.4350","32.6135","32245.66269","-19.4598","-32.6075"
"64.4400","32.6213","32257.62558","-19.4598","-32.6203"
"64.4450","32.6347","32274.27673","-19.4598","-32.6421"
"64.4500","32.6548","32302.74963","-19.4598","-32.6663"
"64.4550","32.6823","32359.13849","-19.4598","-32.7086"
"64.4600","32.7170","32453.33099","-19.4598","-32.7851"
"64.4650","32.7580","32582.59201","-19.4598","-32.8767"
"64.4700","32.8040","32736.74774","-19.4598","-32.9785"
"64.4750","32.8538","32898.62061","-19.4598","-33.0913"
"64.4800","32.9059","33051.08261","-19.4598","-33.2131"
"64.4850","32.9592","33186.67984","-19.4598","-33.3209"
"64.4900","33.0130","33309.28421","-19.4598","-33.4110"
"64.4950","33.0665","33426.50223","-19.4598","-33.4807"
"64.5000","33.1194","33547.69897","-19.4598","-33.5741"
"64.5050","33.1716","33676.73111","-19.4598","-33.6906"
"64.5100","33.2229","33810.34088","-19.4598","-33.8123"
"64.5150","33.2737","33940.46402","-19.4598","-33.9294"
"64.5200","33.3238","34062.91199","-19.4598","-34.0464"
"64.5250","33.3735","34176.93710","-19.4598","-34.1297"
"64.5300","33.4228","34286.03363","-19.4598","-34.1678"
"64.5350","33.4720","34395.22934","-19.4598","-34.1862"
"64.5400","33.5210","34507.64084","-19.4598","-34.2193"
"64.5450","33.5699","34621.95587","-19.4598","-34.2648"
"64.5490","33.6091","34712.54730","-19.4598","-34.3145"
"64.5500","33.6188","34734.83276","-19.4598","-34.3285"
"72.9130","0.0007","-13543.34259","-29.1348","95.1055"
"72.9180","0.0007","-13534.06334","-29.1348","95.0909"
"72.9230","0.0008","-13516.81709","-29.1348","95.0484"
"72.9280","0.0016","-13491.32919","-29.1348","94.9928"
"72.9330","0.0043","-13466.02249","-29.1348","94.9501"
"72.9380","0.0105","-13445.59383","-29.1348","94.8962"
"72.9430","0.0220","-13425.29678","-29.1348","94.7955"
"72.9480","0.0403","-13393.30292","-29.1348","94.5968"
"72.9530","0.0661","-13335.56175","-29.1348","94.3015"
"72.9580","0.0994","-13239.12907","-29.1348","93.8899"
"72.9630","0.1393","-13102.98157","-29.1348","93.3671"
"72.9680","0.1848","-12942.03186","-29.1348","92.7763"
"72.9730","0.2342","-12776.23177","-29.1348","92.1880"
"72.9780","0.2862","-12622.70355","-29.1348","91.5896"
"72.9830","0.3396","-12489.62975","-29.1348","91.0028"
"72.9880","0.3934","-12373.87466","-29.1348","90.4495"
"72.9930","0.4470","-12266.98208","-29.1348","89.9237"
"72.9980","0.5001","-12159.97887","-29.1348","89.4108"
"73.0030","0.5523","-12048.27499","-29.1348","88.8910"
"73.0080","0.6038","-11931.26297","-29.1348","88.3785"
"73.0130","0.6546","-11815.22465","-29.1348","87.8726"
"73.0180","0.7048","-11706.05850","-29.1348","87.3858"
"73.0230","0.7545","-11602.84233","-29.1348","86.9128"
"73.0280","0.8038","-11505.51128","-29.1348","86.4725"
"73.0330","0.8530","-11411.18908","-29.1348","86.0432"
"73.0380","0.9019","-11315.61852","-29.1348","85.5994"
"73.0430","0.9509","-11217.89932","-29.1348","85.1577"
"73.0480","0.9997","-11120.60642","-29.1348","84.6781"
"73.0490","1.0095","-11101.50909","-29.1348","84.5809"
"73.0500","1.0193","-11082.59010","-29.1348","84.4865"
"75.5410","5.4400","-4105.24225","-29.1348","49.6245"
"75.5460","5.4400","-4107.40805","-29.1348","49.6181"
"75.5510","5.4401","-4104.53987","-29.1348","49.6232"
"75.5560","5.4406","-4096.52090","-29.1348","49.6317"
"75.5610","5.4422","-4083.53615","-29.1348","49.6239"
"75.5660","5.4461","-4068.81332","-29.1348","49.5840"
"75.5710","5.4540","-4055.32551","-29.1348","49.5122"
"75.5760","5.4674","-4041.15868","-29.1348","49.3913"
"75.5810","5.4876","-4019.04058","-29.1348","49.1865"
"75.5860","5.5152","-3972.92376","-29.1348","48.8665"
"75.5910","5.5500","-3891.88385","-29.1348","48.4167"
"75.5960","5.5911","-3775.02227","-29.1348","47.8845"
"75.6010","5.6373","-3633.15558","-29.1348","47.3321"
"75.6060","5.6872","-3484.88355","-29.1348","46.7679"
"75.6110","5.7394","-3346.60077","-29.1348","46.2098"
"75.6160","5.7928","-3224.51234","-29.1348","45.6674"
"75.6210","5.8466","-3115.61322","-29.1348","45.1658"
"75.6260","5.9002","-3011.80768","-29.1348","44.6497"
"75.6310","5.9531","-2903.55110","-29.1348","44.0959"
"75.6360","6.0053","-2786.23962","-29.1348","43.5412"
"75.6410","6.0568","-2663.75518","-29.1348","43.0062"
"75.6460","6.1077","-2541.73589","-29.1348","42.4735"
"75.6510","6.1579","-2424.39032","-29.1348","41.9362"
"75.6560","6.2077","-2315.14931","-29.1348","41.4179"
"75.6610","6.2571","-2209.35488","-29.1348","40.9216"
"75.6660","6.3062","-2103.37520","-29.1348","40.4358"
"75.6710","6.3552","-1993.70158","-29.1348","39.9556"
"75.6760","6.4041","-1883.79622","-29.1348","39.4605"
"75.6800","6.4431","-1797.35839","-29.1348","39.0599"
"75.6810","6.4529","-1776.08347","-29.1348","38.9583"
"78.1780","10.8727","4799.56436","-29.1348","11.9500"
"78.1830","10.8727","4794.03973","-29.1348","11.9564"
"78.1880","10.8727","4792.03367","-29.1348","11.9603"
"78.1930","10.8733","4795.07017","-29.1348","11.9537"
"78.1980","10.8749","4803.50304","-29.1348","11.9456"
"78.2030","10.8788","4815.41777","-29.1348","11.8975"
"78.2080","10.8867","4828.97568","-29.1348","11.8142"
"78.2130","10.9001","4847.37873","-29.1348","11.6912"
"78.2180","10.9203","4877.99597","-29.1348","11.5080"
"78.2230","10.9479","4935.43148","-29.1348","11.2464"
"78.2280","10.9827","5030.37310","-29.1348","10.8711"
"78.2330","11.0238","5161.60059","-29.1348","10.4108"
"78.2380","11.0699","5315.58180","-29.1348","9.9253"
"78.2430","11.1197","5474.43485","-29.1348","9.4321"
"78.2480","11.1719","5621.92345","-29.1348","8.9329"
"78.2530","11.2253","5750.82636","-29.1348","8.4663"
"78.2580","11.2790","5864.47716","-29.1348","8.0398"
"78.2630","11.3325","5970.13283","-29.1348","7.6352"
"78.2680","11.3853","6076.03931","-29.1348","7.2410"
"78.2730","11.4375","6184.53646","-29.1348","6.8473"
"78.2780","11.4889","6291.01133","-29.1348","6.4704"
"78.2830","11.5396","6393.44311","-29.1348","6.1056"
"78.2880","11.5898","6489.74609","-29.1348","5.7592"
"78.2930","11.6395","6577.36063","-29.1348","5.4355"
"78.2980","11.6889","6659.93738","-29.1348","5.1453"
"78.3030","11.7382","6740.13758","-29.1348","4.8924"
"78.3080","11.7873","6822.07727","-29.1348","4.6416"
"78.3130","11.8363","6902.27747","-29.1348","4.3986"
"78.3170","11.8755","6955.30081","-29.1348","4.2422"
"78.3180","11.8853","6966.27712","-29.1348","4.2120"
"80.8270","16.3063","11167.08088","-29.1348","-7.5606"
"80.8320","16.3063","11161.53908","-29.1348","-7.5304"
"80.8370","16.3064","11160.05135","-29.1348","-7.5257"
"80.8420","16.3069","11163.61427","-29.1348","-7.5379"
"80.8470","16.3085","11173.35510","-29.1348","-7.5537"
"80.8520","16.3124","11186.55777","-29.1348","-7.5776"
"80.8570","16.3202","11203.40347","-29.1348","-7.6409"
"80.8620","16.3335","11227.15092","-29.1348","-7.7663"
"80.8670","16.3537","11265.16819","-29.1348","-7.9497"
"80.8720","16.3812","11331.90155","-29.1348","-8.2174"
"80.8770","16.4159","11438.91144","-29.1348","-8.5880"
"80.8820","16.4570","11586.43055","-29.1348","-9.0329"
"80.8870","16.5031","11760.84042","-29.1348","-9.5141"
"80.8920","16.5530","11945.40501","-29.1348","-10.0122"
"80.8970","16.6052","12123.02876","-29.1348","-10.5262"
"80.9020","16.6587","12285.35366","-29.1348","-11.0154"
"80.9070","16.7125","12434.42345","-29.1348","-11.4852"
"80.9120","16.7661","12577.30007","-29.1348","-11.9570"
"80.9170","16.8191","12722.10693","-29.1348","-12.4250"
"80.9220","16.8713","12871.45710","-29.1348","-12.8978"
"80.9270","16.9227","13024.03259","-29.1348","-13.3491"
"80.9320","16.9735","13174.88003","-29.1348","-13.7772"
"80.9370","17.0237","13319.67163","-29.1348","-14.1887"
"80.9420","17.0734","13457.65400","-29.1348","-14.5790"
"80.9470","17.1227","13590.34824","-29.1348","-14.9374"
"80.9520","17.1718","13723.54984","-29.1348","-15.2947"
"80.9570","17.2208","13859.48658","-29.1348","-15.6476"
"80.9620","17.2697","13997.74075","-29.1348","-16.0119"
"80.9660","17.3088","14106.88877","-29.1348","-16.3129"
"80.9670","17.3186","14133.43430","-29.1348","-16.3872"
"83.4570","21.7394","19211.16257","-29.1348","-26.2676"
"83.4620","21.7394","19207.94106","-29.1348","-26.2466"
"83.4670","21.7395","19207.61299","-29.1348","-26.2533"
"83.4720","21.7400","19210.07156","-29.1348","-26.2745"
"83.4770","21.7416","19216.57372","-29.1348","-26.2671"
"83.4820","21.7455","19226.90201","-29.1348","-26.2686"
"83.4870","21.7533","19240.12184","-29.1348","-26.3065"
"83.4920","21.7666","19262.35199","-29.1348","-26.3737"
"83.4970","21.7868","19301.04637","-29.1348","-26.4590"
"83.5020","21.8143","19372.79129","-29.1348","-26.6170"
"83.5070","21.8491","19488.61122","-29.1348","-26.8914"
"83.5120","21.8903","19644.46831","-29.1348","-27.2721"
"83.5170","21.9365","19826.92719","-29.1348","-27.6852"
"83.5220","21.9865","20017.07458","-29.1348","-28.1154"
"83.5270","22.0387","20197.22939","-29.1348","-28.5401"
"83.5320","22.0922","20360.50224","-29.1348","-28.9392"
"83.5370","22.1460","20509.64355","-29.1348","-29.3094"
"83.5420","22.1995","20654.63066","-29.1348","-29.6874"
"83.5470","22.2525","20804.00658","-29.1348","-30.0687"
"83.5520","22.3047","20961.12633","-29.1348","-30.4270"
"83.5570","22.3561","21122.32590","-29.1348","-30.7824"
"83.5620","22.4068","21281.23093","-29.1348","-31.1535"
"83.5670","22.4570","21431.12755","-29.1348","-31.5034"
"83.5720","22.5067","21570.58907","-29.1348","-31.8261"
"83.5770","22.5561","21705.05905","-29.1348","-32.1285"
"83.5820","22.6052","21840.13367","-29.1348","-32.4167"
"83.5870","22.6542","21977.08321","-29.1348","-32.7051"
"83.5920","22.7031","22116.44554","-29.1348","-32.9810"
"83.5960","22.7423","22228.53661","-29.1348","-33.2228"
"83.5970","22.7521","22256.19698","-29.1348","-33.2868"
"86.1010","27.1725","26232.37801","-29.1348","-34.8636"
"86.1060","27.1725","26227.53143","-29.1348","-34.8562"
"86.1110","27.1726","26224.71809","-29.1348","-34.8483"
"86.1160","27.1731","26225.61073","-29.1348","-34.8240"
"86.1210","27.1747","26231.09818","-29.1348","-34.8065"
"86.1260","27.1787","26239.34174","-29.1348","-34.8077"
"86.1310","27.1866","26251.89972","-29.1348","-34.8317"
"86.1360","27.2000","26273.79227","-29.1348","-34.8788"
"86.1410","27.2202","26313.19618","-29.1348","-34.9518"
"86.1460","27.2477","26385.64110","-29.1348","-35.0760"
"86.1510","27.2824","26501.93596","-29.1348","-35.2807"
"86.1560","27.3236","26658.61130","-29.1348","-35.5393"
"86.1610","27.3699","26841.72440","-29.1348","-35.8240"
"86.1660","27.4199","27032.84645","-29.1348","-36.1247"
"86.1710","27.4723","27214.97726","-29.1348","-36.4298"
"86.1760","27.5259","27380.60760","-29.1348","-36.7205"
"86.1810","27.5799","27533.69331","-29.1348","-36.9944"
"86.1860","27.6335","27680.57632","-29.1348","-37.2556"
"86.1910","27.6866","27829.69666","-29.1348","-37.5306"
"86.1960","27.7388","27986.16219","-29.1348","-37.8143"
"86.2010","27.7903","28146.69418","-29.1348","-38.0902"
"86.2060","27.8411","28303.94745","-29.1348","-38.3523"
"86.2110","27.8912","28452.47459","-29.1348","-38.5980"
"86.2160","27.9409","28592.05246","-29.1348","-38.8100"
"86.2210","27.9903","28725.43526","-29.1348","-38.9927"
"86.2260","28.0394","28857.72514","-29.1348","-39.1518"
"86.2310","28.0883","28992.55943","-29.1348","-39.3176"
"86.2360","28.1372","29128.78036","-29.1348","-39.5267"
"86.2400","28.1763","29237.77771","-29.1348","-39.7195"
"86.2410","28.1861","29264.80675","-29.1348","-39.7681"
"88.7190","32.6064","32495.39185","-29.1348","-35.4105"
"88.7240","32.6064","32486.65237","-29.1348","-35.4013"
"88.7290","32.6065","32482.46765","-29.1348","-35.4059"
"88.7340","32.6070","32484.63058","-29.1348","-35.4168"
"88.7390","32.6086","32493.12210","-29.1348","-35.4239"
"88.7440","32.6126","32504.87900","-29.1348","-35.4256"
"88.7490","32.6205","32519.19556","-29.1348","-35.4228"
"88.7540","32.6339","32538.78784","-29.1348","-35.4475"
"88.7590","32.6541","32572.70050","-29.1348","-35.4937"
"88.7640","32.6816","32637.97760","-29.1348","-35.5826"
"88.7690","32.7163","32744.86160","-29.1348","-35.7416"
"88.7740","32.7574","32890.75089","-29.1348","-35.9526"
"88.7790","32.8034","33062.69836","-29.1348","-36.1592"
"88.7840","32.8532","33242.80167","-29.1348","-36.3582"
"88.7890","32.9053","33415.39383","-29.1348","-36.5410"
"88.7940","32.9587","33572.69287","-29.1348","-36.6894"
"88.7990","33.0124","33717.41486","-29.1348","-36.8060"
"88.8040","33.0658","33854.26331","-29.1348","-36.9050"
"88.8090","33.1187","33991.73355","-29.1348","-37.0161"
"88.8140","33.1709","34133.54874","-29.1348","-37.1468"
"88.8190","33.2223","34279.54483","-29.1348","-37.2931"
"88.8240","33.2730","34423.86246","-29.1348","-37.4315"
"88.8290","33.3231","34562.03079","-29.1348","-37.5582"
"88.8340","33.3729","34693.59207","-29.1348","-37.6659"
"88.8390","33.4222","34820.62149","-29.1348","-37.7501"
"88.8440","33.4714","34947.70813","-29.1348","-37.8156"
"88.8490","33.5203","35076.21384","-29.1348","-37.8921"
"88.8540","33.5692","35202.68631","-29.1348","-37.9808"
"88.8580","33.6084","35302.38342","-29.1348","-38.0577"
"88.8590","33.6181","35326.86234","-29.1348","-38.0759"
"97.2170","0.0007","-16301.32675","-39.8097","101.6295"
"97.2220","0.0007","-16296.05103","-39.8097","101.6055"
"97.2270","0.0009","-16283.10585","-39.8097","101.5768"
"97.2320","0.0016","-16259.33075","-39.8097","101.5436"
"97.2370","0.0043","-16230.82352","-39.8097","101.5042"
"97.2420","0.0105","-16200.33646","-39.8097","101.4355"
"97.2470","0.0221","-16162.97340","-39.8097","101.3245"
"97.2520","0.0404","-16109.97772","-39.8097","101.1619"
"97.2570","0.0662","-16030.28679","-39.8097","100.9251"
"97.2620","0.0995","-15909.19685","-39.8097","100.5838"
"97.2670","0.1394","-15744.70997","-39.8097","100.1406"
"97.2720","0.1849","-15551.01681","-39.8097","99.6351"
"97.2770","0.2343","-15350.04234","-39.8097","99.1262"
"97.2820","0.2864","-15158.94604","-39.8097","98.6185"
"97.2870","0.3398","-14987.45823","-39.8097","98.1192"
"97.2920","0.3937","-14832.65495","-39.8097","97.6402"
"97.2970","0.4473","-14685.83775","-39.8097","97.1736"
"97.3020","0.5004","-14542.30213","-39.8097","96.7235"
"97.3070","0.5526","-14396.51871","-39.8097","96.2847"
"97.3120","0.6041","-14248.01826","-39.8097","95.8288"
"97.3170","0.6549","-14103.06263","-39.8097","95.3866"
"97.3220","0.7050","-13967.17358","-39.8097","94.9753"
"97.3270","0.7547","-13840.15942","-39.8097","94.5998"
"97.3320","0.8041","-13719.87534","-39.8097","94.2502"
"97.3370","0.8532","-13601.89342","-39.8097","93.9175"
"97.3420","0.9022","-13481.27842","-39.8097","93.5797"
"97.3470","0.9512","-13360.05878","-39.8097","93.2251"
"97.3520","1.0000","-13242.75112","-39.8097","92.8422"
"97.3530","1.0098","-13219.98310","-39.8097","92.7634"
"97.3540","1.0196","-13197.52693","-39.8097","92.6864"
"99.8560","5.4402","-7208.30584","-39.8097","66.9016"
"99.8610","5.4402","-7208.85897","-39.8097","66.9095"
"99.8660","5.4403","-7205.45626","-39.8097","66.9129"
"99.8710","5.4408","-7197.50023","-39.8097","66.9265"
"99.8760","5.4424","-7185.57024","-39.8097","66.9216"
"99.8810","5.4463","-7173.11239","-39.8097","66.8844"
"99.8860","5.4541","-7163.06639","-39.8097","66.8327"
"99.8910","5.4674","-7154.19245","-39.8097","66.7408"
"99.8960","5.4876","-7141.25109","-39.8097","66.5737"
"99.9010","5.5152","-7109.20525","-39.8097","66.3149"
"99.9060","5.5500","-7046.72670","-39.8097","65.9624"
"99.9110","5.5911","-6952.14128","-39.8097","65.5421"
"99.9160","5.6373","-6834.48982","-39.8097","65.0883"
"99.9210","5.6872","-6711.25698","-39.8097","64.6216"
"99.9260","5.7395","-6597.09978","-39.8097","64.1350"
"99.9310","5.7929","-6499.49265","-39.8097","63.6538"
"99.9360","5.8467","-6414.55746","-39.8097","63.2149"
"99.9410","5.9002","-6335.24084","-39.8097","62.7855"
"99.9460","5.9531","-6253.53575","-39.8097","62.3481"
"99.9510","6.0053","-6163.07068","-39.8097","61.8889"
"99.9560","6.0567","-6065.59992","-39.8097","61.4199"
"99.9610","6.1075","-5966.82167","-39.8097","60.9655"
"99.9660","6.1577","-5871.31166","-39.8097","60.5320"
"99.9710","6.2074","-5780.25866","-39.8097","60.1230"
"99.9760","6.2569","-5691.67709","-39.8097","59.7382"
"99.9810","6.3061","-5602.64444","-39.8097","59.3780"
"99.9860","6.3551","-5511.25479","-39.8097","59.0080"
"99.9910","6.4041","-5419.57331","-39.8097","58.6108"
"99.9950","6.4432","-5347.17989","-39.8097","58.2606"
"99.9960","6.4530","-5329.43153","-39.8097","58.1687"
"102.4970","10.8723","1112.00035","-39.8097","29.3650"
"102.5020","10.8723","1109.34806","-39.8097","29.3645"
"102.5070","10.8724","1111.45270","-39.8097","29.3590"
"102.5120","10.8729","1118.68393","-39.8097","29.3407"
"102.5170","10.8745","1130.85008","-39.8097","29.3214"
"102.5220","10.8785","1144.96922","-39.8097","29.2848"
"102.5270","10.8863","1160.33101","-39.8097","29.1900"
"102.5320","10.8997","1179.39913","-39.8097","29.0632"
"102.5370","10.9199","1212.05759","-39.8097","28.8762"
"102.5420","10.9475","1275.29538","-39.8097","28.5699"
"102.5470","10.9822","1380.04136","-39.8097","28.1338"
"102.5520","11.0233","1524.21224","-39.8097","27.6004"
"102.5570","11.0694","1693.96901","-39.8097","27.0091"
"102.5620","11.1193","1870.78369","-39.8097","26.3702"
"102.5670","11.1714","2039.03913","-39.8097","25.7361"
"102.5720","11.2248","2190.75036","-39.8097","25.1363"
"102.5770","11.2785","2329.54717","-39.8097","24.5602"
"102.5820","11.3320","2461.77626","-39.8097","24.0046"
"102.5870","11.3848","2596.05718","-39.8097","23.4431"
"102.5920","11.4369","2737.65898","-39.8097","22.8721"
"102.5970","11.4883","2882.82752","-39.8097","22.3126"
"102.6020","11.5390","3025.74110","-39.8097","21.7758"
"102.6070","11.5891","3164.03031","-39.8097","21.2415"
"102.6120","11.6388","3296.03052","-39.8097","20.7179"
"102.6170","11.6882","3424.75462","-39.8097","20.2196"
"102.6220","11.7374","3554.25954","-39.8097","19.7553"
"102.6270","11.7865","3684.30710","-39.8097","19.3046"
"102.6320","11.8355","3814.30483","-39.8097","18.8387"
"102.6360","11.8748","3917.58561","-39.8097","18.4630"
"102.6370","11.8846","3943.04943","-39.8097","18.3652"
"105.1290","16.3059","8690.22083","-39.8097","2.6720"
"105.1340","16.3059","8684.84783","-39.8097","2.6835"
"105.1390","16.3060","8684.02386","-39.8097","2.6936"
"105.1440","16.3065","8688.35545","-39.8097","2.6960"
