Time,Displacement,Force,Rotation,Torque
(s),(mm),(mN),(deg),(N-mm)
"7.9590","16.3053","16495.52917","0.0000","-40.1558"
"7.9640","16.3131","16502.84767","0.0000","-40.1663"
"7.9690","16.3265","16511.79314","0.0000","-40.1768"
"7.9740","16.3467","16529.91867","0.0000","-40.2185"
"7.9790","16.3743","16572.26181","0.0000","-40.3084"
"7.9840","16.4091","16648.55957","0.0000","-40.4658"
"7.9890","16.4502","16757.37572","0.0000","-40.6860"
"7.9940","16.4964","16886.57570","0.0000","-40.9299"
"7.9990","16.5463","17018.10455","0.0000","-41.1882"
"8.0040","16.5985","17137.89749","0.0000","-41.4496"
"8.0090","16.6520","17240.25154","0.0000","-41.6795"
"8.0140","16.7058","17330.30319","0.0000","-41.8745"
"8.0190","16.7594","17416.07285","0.0000","-42.0464"
"8.0240","16.8125","17505.67627","0.0000","-42.1951"
"8.0290","16.8647","17602.43797","0.0000","-42.3656"
"8.0340","16.9162","17701.15852","0.0000","-42.5484"
"8.0390","16.9670","17796.50116","0.0000","-42.7316"
"8.0440","17.0173","17884.71413","0.0000","-42.9246"
"8.0490","17.0670","17963.75847","0.0000","-43.1094"
"8.0540","17.1164","18036.85760","0.0000","-43.2725"
"8.0590","17.1655","18110.07500","0.0000","-43.4223"
"8.0640","17.2146","18186.45477","0.0000","-43.5685"
"8.0690","17.2636","18265.31219","0.0000","-43.7038"
"8.0730","17.3028","18328.32909","0.0000","-43.8029"
"8.0740","17.3126","18343.85681","0.0000","-43.8260"
"10.5960","21.7338","18285.15816","0.0000","-35.4475"
"10.6010","21.7338","18279.91104","0.0000","-35.4313"
"10.6060","21.7339","18279.17290","0.0000","-35.4147"
"10.6110","21.7344","18282.28569","0.0000","-35.3971"
"10.6160","21.7360","18288.63144","0.0000","-35.3823"
"10.6210","21.7399","18294.60907","0.0000","-35.3752"
"10.6260","21.7476","18298.57445","0.0000","-35.3806"
"10.6310","21.7608","18303.64799","0.0000","-35.4082"
"10.6360","21.7809","18318.38608","0.0000","-35.4640"
"10.6410","21.8084","18358.03223","0.0000","-35.5452"
"10.6460","21.8430","18432.01065","0.0000","-35.6800"
"10.6510","21.8840","18539.89983","0.0000","-35.8438"
"10.6560","21.9301","18669.53850","0.0000","-36.0041"
"10.6610","21.9800","18803.81203","0.0000","-36.1693"
"10.6660","22.0322","18927.56081","0.0000","-36.3504"
"10.6710","22.0857","19033.16307","0.0000","-36.5093"
"10.6760","22.1395","19125.77248","0.0000","-36.6513"
"10.6810","22.1931","19212.88872","0.0000","-36.7995"
"10.6860","22.2461","19303.50685","0.0000","-36.9466"
"10.6910","22.2983","19401.06773","0.0000","-37.0974"
"10.6960","22.3498","19502.34413","0.0000","-37.2595"
"10.7010","22.4006","19602.92816","0.0000","-37.4307"
"10.7060","22.4507","19697.81876","0.0000","-37.5985"
"10.7110","22.5004","19784.89494","0.0000","-37.7425"
"10.7160","22.5498","19866.40930","0.0000","-37.8438"
"10.7210","22.5989","19944.98634","0.0000","-37.9379"
"10.7260","22.6479","20025.38109","0.0000","-38.0058"
"10.7310","22.6969","20106.80389","0.0000","-38.0861"
"10.7350","22.7360","20171.53740","0.0000","-38.1499"
"10.7360","22.7458","20187.49809","0.0000","-38.1661"
"13.2390","27.1652","19310.82535","0.0000","-26.6482"
"13.2440","27.1652","19304.22211","0.0000","-26.6297"
"13.2490","27.1653","19299.59679","0.0000","-26.6127"
"13.2540","27.1658","19298.87581","0.0000","-26.5873"
"13.2590","27.1675","19303.07961","0.0000","-26.5754"
"13.2640","27.1716","19308.52509","0.0000","-26.5824"
"13.2690","27.1796","19314.55040","0.0000","-26.5864"
"13.2740","27.1932","19324.92828","0.0000","-26.5875"
"13.2790","27.2137","19347.32628","0.0000","-26.5885"
"13.2840","27.2415","19395.78247","0.0000","-26.6069"
"13.2890","27.2765","19478.24478","0.0000","-26.6805"
"13.2940","27.3178","19591.12549","0.0000","-26.8065"
"13.2990","27.3641","19723.39058","0.0000","-26.9630"
"13.3040","27.4140","19858.30498","0.0000","-27.1233"
"13.3090","27.4662","19981.66847","0.0000","-27.2571"
"13.3140","27.5196","20089.65874","0.0000","-27.3748"
"13.3190","27.5733","20185.53734","0.0000","-27.4661"
"13.3240","27.6268","20276.73912","0.0000","-27.5461"
"13.3290","27.6797","20371.80138","0.0000","-27.6297"
"13.3340","27.7319","20474.01047","0.0000","-27.7301"
"13.3390","27.7833","20579.72908","0.0000","-27.8266"
"13.3440","27.8340","20680.73845","0.0000","-27.9057"
"13.3490","27.8842","20774.13940","0.0000","-27.9906"
"13.3540","27.9340","20858.96683","0.0000","-28.0564"
"13.3590","27.9834","20939.48364","0.0000","-28.0858"
"13.3640","28.0326","21022.20917","0.0000","-28.1019"
